Id,model,year,price_k_rub,transmission,mileage_km,fuelType,l_100km,engineSize,Make
6421,Avensis,2016,1167,Manual,12553,Diesel,4.5,2,toyota
10201,5 Series,2016,1370,Automatic,147395,Diesel,5.5,3,BMW
10319,Q2,2019,2335,Automatic,12627,Petrol,6.6,1.5,Audi
2612,Focus,2019,1959,Automatic,9156,Diesel,5.6,1.5,ford
7096,2 Series,2020,3045,Semi-Auto,1609,Petrol,5.9,2,BMW
3748,Golf,2019,2787,Automatic,7957,Petrol,7.5,2,VW
1548,Fiesta,2016,819,Manual,22136,Petrol,5.2,1.2,ford
10992,Fiesta,2018,1269,Manual,19158,Petrol,4.5,1,ford
8393,Q3,2014,1482,Manual,54201,Diesel,5.6,2,Audi
13278,Beetle,2016,882,Manual,105119,Diesel,4.3,2,VW
2541,2 Series,2017,1522,Manual,23566,Petrol,5.4,1.5,BMW
2644,TT,2019,4867,Semi-Auto,80,Petrol,9.4,2.5,Audi
6166,Octavia,2016,1218,Semi-Auto,48230,Petrol,4.8,1.4,skoda
13140,Scirocco,2017,1738,Semi-Auto,22774,Diesel,5.3,2,VW
9236,Mokka X,2018,1367,Manual,10007,Diesel,4.1,1.6,vauxhall
3086,Corsa,2012,406,Manual,94951,Petrol,5.5,1.4,vauxhall
7533,4 Series,2015,1568,Automatic,107826,Diesel,4.3,2,BMW
11727,Tiguan,2017,1522,Manual,102856,Diesel,4.8,2,VW
8644,1 Series,2015,1249,Automatic,52616,Diesel,3.9,1.5,BMW
10,A Class,2020,3348,Automatic,975,Petrol,7.9,2,merc
16116,Focus,2019,1776,Manual,8409,Petrol,4.7,1,ford
14840,B-MAX,2017,1004,Manual,16460,Petrol,4.9,1,ford
14609,Golf SV,2015,959,Semi-Auto,25611,Diesel,4.0,1.6,VW
3696,C Class,2016,2233,Semi-Auto,30574,Petrol,5.7,2,merc
6234,CL Class,2015,1410,Manual,52522,Petrol,5.6,1.6,merc
9719,A3,2011,599,Manual,137190,Diesel,4.3,1.6,Audi
4639,Fiesta,2018,1015,Manual,29322,Petrol,4.4,1.1,ford
3735,Astra,2016,811,Manual,70524,Diesel,3.7,1.6,vauxhall
1752,B Class,2018,1814,Manual,6770,Petrol,5.7,1.6,merc
2765,Golf,2014,913,Manual,51232,Diesel,3.8,1.6,VW
4891,Astra,2016,817,Manual,86681,Diesel,3.9,1.6,vauxhall
2699,Santa Fe,2020,3755,Semi-Auto,8047,Diesel,7.2,2.2,hyundi
4558,Astra,2020,1559,Manual,16,Diesel,4.3,1.5,vauxhall
6896,Mokka,2016,863,Manual,89024,Petrol,6.9,1.6,vauxhall
9745,1 Series,2012,1116,Manual,45062,Diesel,4.8,2,BMW
8041,3 Series,2013,1072,Manual,103170,Diesel,4.6,2,BMW
11087,Tiguan,2018,2333,Semi-Auto,73301,Diesel,5.7,2,VW
13224,Insignia,2016,812,Manual,64374,Petrol,7.3,1.8,vauxhall
15999,S-MAX,2016,1670,Automatic,46922,Diesel,5.4,2,ford
1162,C Class,2014,1472,Semi-Auto,63476,Diesel,4.4,2.1,merc
3322,A5,2018,2538,Automatic,18696,Diesel,4.1,2,Audi
15739,Fiesta,2017,893,Manual,25749,Petrol,5.2,1.2,ford
12817,E Class,2016,1928,Automatic,17703,Diesel,4.8,2.1,merc
12632,C Class,2019,2989,Automatic,25278,Diesel,4.6,2,merc
1329,3 Series,2018,2537,Semi-Auto,8438,Diesel,5.0,3,BMW
12247,A Class,2014,1167,Automatic,49751,Diesel,4.1,1.5,merc
513,A4,2019,2689,Semi-Auto,7783,Diesel,5.8,2,Audi
6454,Focus,2014,842,Manual,43291,Petrol,4.8,1,ford
4632,Citigo,2017,744,Manual,35718,Petrol,4.5,1,skoda
4253,Kodiaq,2019,3410,Automatic,7609,Diesel,8.0,2,skoda
15231,Edge,2018,2335,Automatic,21966,Diesel,5.9,2,ford
11253,Tiguan,2016,2030,Manual,22085,Petrol,5.8,1.4,VW
1787,Karoq,2018,1928,Automatic,4030,Diesel,4.5,1.6,skoda
3654,Scala,2019,1725,Semi-Auto,2414,Petrol,6.2,1.5,skoda
5372,Golf,2019,1521,Manual,27776,Petrol,5.7,1,VW
6409,A Class,2016,7105,Semi-Auto,16261,Petrol,9.4,4,merc
67,T-Roc,2018,1888,Manual,10432,Diesel,5.6,1.6,VW
6604,C Class,2019,3025,Semi-Auto,16027,Diesel,4.9,2,merc
4303,Golf,2019,2030,Semi-Auto,4480,Petrol,6.5,1.5,VW
9018,Polo,2016,1015,Manual,26947,Petrol,4.7,1,VW
5337,Superb,2017,1492,Manual,43399,Petrol,4.1,2,skoda
3130,Corsa,2015,690,Manual,68558,Petrol,5.2,1.4,vauxhall
17612,Fiesta,2020,1573,Automatic,4828,Petrol,5.8,1,ford
8119,Fiesta,2018,1146,Manual,19375,Petrol,4.3,1,ford
799,5 Series,2016,1572,Semi-Auto,81259,Diesel,4.5,2,BMW
3384,SL CLASS,2020,4060,Semi-Auto,402,Petrol,7.9,2,merc
1097,A3,2019,1802,Semi-Auto,8742,Diesel,5.2,1.6,Audi
10095,Crossland X,2019,1726,Manual,20921,Diesel,4.6,1.5,vauxhall
9117,6 Series,2019,3653,Automatic,5943,Diesel,5.9,3,BMW
8907,Polo,2019,1822,Semi-Auto,8047,Petrol,6.1,1,VW
14946,Shuttle,2019,2030,Manual,13404,Diesel,7.4,2,VW
7729,Mokka X,2018,1269,Manual,3578,Petrol,7.2,1.4,vauxhall
12868,Insignia,2018,1725,Manual,21744,Petrol,6.3,1.6,vauxhall
9485,A Class,2017,1725,Manual,56480,Diesel,4.5,2.1,merc
8811,Mokka X,2019,1522,Manual,19018,Petrol,7.2,1.4,vauxhall
159,1 Series,2015,1264,Manual,39387,Petrol,5.4,1.5,BMW
13803,Touareg,2015,1872,Automatic,91472,Diesel,6.6,3,VW
7510,Mokka X,2019,1441,Automatic,32053,Petrol,7.6,1.4,vauxhall
2287,3 Series,2019,2614,Semi-Auto,17008,Diesel,5.4,2,BMW
9450,2 Series,2016,1543,Automatic,107090,Diesel,5.1,2,BMW
12276,GLA Class,2018,1807,Automatic,30159,Diesel,4.4,2.1,merc
732,Fiesta,2017,1147,Manual,37591,Petrol,4.5,1,ford
5541,A5,2019,2842,Automatic,10615,Diesel,6.0,2,Audi
1924,Q7,2019,5074,Semi-Auto,60,Diesel,8.5,3,Audi
6448,C Class,2016,1924,Automatic,52658,Diesel,4.4,2.1,merc
6797,Mokka,2015,863,Manual,62436,Diesel,4.1,1.6,vauxhall
3914,Scala,2019,1370,Manual,11265,Petrol,5.7,1,skoda
313,A3,2014,1203,Manual,81915,Diesel,4.1,2,Audi
3030,A3,2019,1949,Automatic,4104,Diesel,5.2,1.6,Audi
3820,EcoSport,2017,1116,Manual,26849,Petrol,5.3,1,ford
8278,Polo,2018,1075,Manual,47488,Petrol,4.7,1,VW
4821,E Class,2015,2079,Automatic,67534,Diesel,5.5,3,merc
14943,Fiesta,2015,609,Manual,67409,Petrol,5.2,1.2,ford
11047,GL Class,2015,1764,Automatic,63598,Diesel,5.0,2.1,merc
5207,Astra,2013,1116,Manual,19711,Petrol,8.1,2,vauxhall
17797,S-MAX,2019,2538,Automatic,21243,Diesel,5.3,2,ford
6674,Q2,2018,2006,Manual,15931,Petrol,5.6,1.4,Audi
2746,Yaris,2017,1177,Automatic,77480,Hybrid,3.6,1.5,toyota
5308,Astra,2016,711,Manual,98762,Diesel,3.6,1.6,vauxhall
4246,Galaxy,2017,1827,Manual,44690,Diesel,5.0,2,ford
12483,Insignia,2016,1015,Manual,38499,Petrol,5.6,1.4,vauxhall
2590,X1,2016,1797,Semi-Auto,60070,Diesel,4.9,2,BMW
2281,4 Series,2014,1522,Semi-Auto,24230,Petrol,6.3,2,BMW
8798,Fiesta,2019,1421,Manual,2509,Petrol,5.8,1.1,ford
12216,C Class,2017,2030,Automatic,63196,Diesel,4.8,2.1,merc
8702,Polo,2017,1217,Semi-Auto,39138,Petrol,4.7,1.2,VW
3459,1 Series,2016,1674,Semi-Auto,44099,Petrol,5.9,2,BMW
4270,Kuga,2017,1675,Manual,37015,Diesel,4.7,2,ford
3195,Fiesta,2018,1146,Manual,41832,Petrol,4.5,1,ford
7250,Focus,2017,1314,Automatic,34612,Petrol,6.1,1.5,ford
11642,Galaxy,2016,1654,Manual,56374,Diesel,5.0,2,ford
11105,S Class,2015,2259,Automatic,122310,Diesel,5.8,3,merc
185,Octavia,2019,1370,Manual,26009,Petrol,4.7,1,skoda
2518,E Class,2019,5667,Automatic,15007,Petrol,8.8,3,merc
1819,2 Series,2019,2723,Semi-Auto,7707,Petrol,6.1,2,BMW
574,Ioniq,2018,1756,Automatic,21684,Hybrid,3.6,1.6,hyundi
12073,Fiesta,2016,811,Manual,95173,Petrol,4.3,1,ford
1786,C Class,2016,1340,Manual,84786,Diesel,4.3,1.6,merc
6997,Focus,2019,1888,Automatic,9495,Diesel,3.8,1.5,ford
4038,4 Series,2019,2735,Semi-Auto,163,Diesel,4.3,2,BMW
9442,C Class,2015,1893,Semi-Auto,42348,Hybrid,2.1,2,merc
174,T-Roc,2018,2416,Semi-Auto,10512,Petrol,6.8,2,VW
4981,Aygo,2020,1056,Manual,7368,Petrol,5.0,1,toyota
6809,B Class,2019,2842,Semi-Auto,3983,Diesel,5.2,2,merc
3269,Golf,2016,1146,Semi-Auto,86846,Petrol,5.3,1.4,VW
3283,Q2,2018,2208,Semi-Auto,8827,Diesel,4.8,2,Audi
5055,X5,2019,5785,Semi-Auto,12875,Diesel,8.4,3,BMW
10517,Tiguan,2020,3451,Semi-Auto,806,Diesel,9.0,2,VW
2815,Tucson,2016,1370,Manual,59814,Diesel,5.2,2,hyundi
5088,TT,2019,4770,Semi-Auto,14323,Petrol,9.1,2.5,Audi
2697,Ioniq,2019,2029,Automatic,3219,Hybrid,4.5,1.6,hyundi
3536,Q2,2017,1803,Semi-Auto,39194,Diesel,4.1,1.6,Audi
9116,X5,2019,5023,Automatic,10557,Petrol,10.4,3,BMW
8446,2 Series,2017,1985,Automatic,16304,Diesel,4.7,2,BMW
5255,Golf,2013,1065,Automatic,135748,Diesel,4.5,2,VW
7286,EcoSport,2019,1725,Manual,5237,Diesel,4.8,1.5,ford
1098,Yaris,2018,1116,Manual,24338,Petrol,5.0,1.5,toyota
5359,A3,2018,1892,Automatic,22064,Petrol,6.7,1.5,Audi
1979,Corsa,2017,862,Manual,40568,Petrol,5.1,1.4,vauxhall
11459,Fiesta,2019,1462,Manual,9738,Petrol,4.8,1,ford
9688,Polo,2018,1213,Manual,38624,Petrol,4.7,1,VW
1862,Yaris,2018,1167,Manual,15128,Petrol,4.8,1.5,toyota
10049,Crossland X,2019,1553,Manual,5232,Diesel,4.7,1.5,vauxhall
11101,C Class,2017,2639,Automatic,106041,Petrol,8.0,3,merc
10884,A Class,2017,1726,Manual,17114,Petrol,5.7,1.6,merc
7406,A4,2014,964,Manual,169142,Diesel,4.5,2,Audi
911,C Class,2015,1771,Semi-Auto,59546,Diesel,4.4,2.1,merc
2201,Kuga,2017,1761,Semi-Auto,46806,Diesel,5.2,2,ford
5888,C-MAX,2015,1189,Manual,19467,Petrol,5.1,1,ford
5479,Octavia,2016,791,Manual,135378,Diesel,4.0,2,skoda
1090,7 Series,2017,2740,Semi-Auto,54745,Diesel,4.9,3,BMW
4933,Q2,2018,2385,Semi-Auto,63456,Petrol,6.4,2,Audi
8469,Mokka X,2017,1319,Semi-Auto,34908,Petrol,6.5,1.4,vauxhall
1595,Corsa,2015,659,Manual,13098,Petrol,5.3,1.2,vauxhall
9789,Focus,2019,1978,Manual,805,Petrol,5.9,1,ford
595,Tourneo Connect,2019,2030,Manual,7411,Diesel,4.6,1.5,ford
4287,Q2,2019,2923,Automatic,7017,Petrol,8.5,2,Audi
10263,A4,2016,1167,Manual,115963,Diesel,3.9,2,Audi
8960,Fiesta,2013,711,Manual,57915,Petrol,5.2,1.2,ford
3733,Citigo,2017,710,Manual,12128,Petrol,4.4,1,skoda
5995,2 Series,2017,1826,Semi-Auto,49066,Diesel,5.1,2,BMW
4510,Golf,2015,1217,Manual,80467,Diesel,4.2,2,VW
8740,Mokka X,2016,1005,Manual,19713,Petrol,6.7,1.6,vauxhall
9171,E Class,2018,2375,Automatic,16093,Diesel,4.6,2,merc
2728,Kamiq,2019,1877,Manual,1193,Petrol,5.9,1,skoda
3823,Focus,2018,1319,Manual,26664,Petrol,4.9,1,ford
10243,TT,2016,1665,Automatic,114313,Petrol,6.6,2,Audi
1874,Q5,2016,2283,Semi-Auto,41394,Diesel,6.0,2,Audi
4195,Focus,2018,1345,Manual,24114,Petrol,4.9,1,ford
1815,4 Series,2019,2438,Automatic,6999,Diesel,4.7,2,BMW
7267,E Class,2019,5735,Semi-Auto,119,Petrol,8.9,3,merc
9490,E Class,2012,914,Automatic,112654,Diesel,4.9,2.1,merc
16085,EcoSport,2018,1421,Manual,15313,Petrol,5.2,1,ford
11473,Tiguan,2018,1877,Manual,16521,Petrol,6.1,1.4,VW
4833,Golf,2017,2015,Automatic,26796,Hybrid,1.7,1.4,VW
9560,Mokka X,2018,1141,Manual,30201,Petrol,6.0,1.4,vauxhall
3509,Astra,2019,1218,Manual,27877,Petrol,4.4,1,vauxhall
2130,I10,2019,811,Manual,18390,Petrol,4.7,1,hyundi
858,Fiesta,2016,812,Manual,34947,Petrol,5.2,1.2,ford
4023,Tucson,2016,1370,Manual,29779,Diesel,4.6,1.7,hyundi
14626,Golf SV,2019,2435,Automatic,9656,Petrol,6.6,1.5,VW
8966,Focus,2017,1040,Manual,31905,Petrol,4.6,1,ford
14380,Touran,2016,1705,Automatic,38877,Diesel,4.7,2,VW
12563,Fiesta,2019,1360,Semi-Auto,2673,Petrol,5.8,1,ford
2140,SL CLASS,2017,2283,Semi-Auto,24288,Petrol,5.9,2,merc
5046,Golf,2017,2537,Manual,28809,Petrol,7.9,2,VW
2072,Corsa,2015,710,Manual,32002,Petrol,5.1,1.4,vauxhall
1389,Yaris,2016,1166,Automatic,19294,Hybrid,3.6,1.5,toyota
2917,Golf,2019,2734,Semi-Auto,10071,Petrol,7.5,2,VW
8047,Fiesta,2018,1208,Manual,16977,Petrol,4.3,1,ford
7105,A1,2016,2025,Manual,38655,Petrol,7.0,2,Audi
4564,X5,2019,5379,Semi-Auto,11261,Diesel,7.5,3,BMW
9014,V Class,2018,3695,Semi-Auto,4422,Diesel,6.3,2.2,merc
10724,Tiguan,2020,2739,Manual,3531,Diesel,6.7,2,VW
4895,Aygo,2018,995,Semi-Auto,22383,Petrol,4.2,1,toyota
6815,Polo,2016,1015,Manual,26601,Petrol,4.7,1.2,VW
9498,Q3,2019,3399,Manual,851,Diesel,6.9,2,Audi
2270,Fabia,2015,659,Manual,78695,Petrol,4.7,1.2,skoda
5330,3 Series,2019,2431,Semi-Auto,8763,Diesel,4.5,2,BMW
2288,Golf,2019,2100,Automatic,16615,Petrol,6.2,1.5,VW
17457,Focus,2017,1015,Manual,23802,Petrol,4.6,1,ford
7206,Polo,2019,1928,Semi-Auto,4278,Petrol,7.1,2,VW
1093,C-MAX,2014,896,Manual,51697,Petrol,5.1,1,ford
4325,1 Series,2017,2213,Semi-Auto,26017,Petrol,7.1,3,BMW
219,Corolla,2019,2020,Manual,10496,Petrol,7.2,1.2,toyota
2787,Ioniq,2017,1522,Automatic,38463,Hybrid,3.6,1.6,hyundi
794,RAV4,2019,3045,Automatic,13528,Hybrid,5.7,2.5,toyota
3923,Golf,2017,1827,Semi-Auto,49470,Diesel,4.5,2,VW
13604,Touareg,2015,1838,Semi-Auto,87284,Diesel,6.6,3,VW
2882,Ioniq,2016,1551,Automatic,31867,Hybrid,3.6,1.6,hyundi
4656,V Class,2018,2081,Manual,33226,Diesel,6.1,2.1,merc
4328,Golf,2017,2436,Semi-Auto,28807,Petrol,7.1,2,VW
1473,Corsa,2016,883,Manual,25749,Petrol,5.2,1.4,vauxhall
1732,Fiesta,2017,1066,Manual,22648,Petrol,4.3,1,ford
9853,X3,2017,2081,Automatic,49001,Diesel,5.2,2,BMW
10701,Puma,2019,2233,Manual,497,Petrol,5.6,1,ford
1784,Golf,2019,2563,Manual,7495,Petrol,7.6,2,VW
8501,4 Series,2016,1624,Manual,31678,Diesel,5.1,2,BMW
7248,Polo,2016,964,Manual,21919,Petrol,4.7,1,VW
12321,GLA Class,2019,2132,Automatic,18284,Petrol,5.6,1.6,merc
6076,Octavia,2018,1177,Manual,41844,Petrol,4.9,1.5,skoda
15754,Fiesta,2017,963,Manual,55007,Petrol,4.3,1,ford
10175,Tiguan,2017,2304,Manual,68057,Petrol,7.1,2,VW
1180,Focus,2019,1570,Manual,14040,Petrol,4.7,1,ford
3523,Q3,2016,1725,Manual,66588,Diesel,5.4,2,Audi
8366,6 Series,2013,1573,Automatic,93380,Diesel,5.5,3,BMW
7397,Mokka,2015,1005,Automatic,28437,Petrol,6.5,1.4,vauxhall
11963,Sharan,2019,2436,Semi-Auto,32,Diesel,6.8,2,VW
525,T-Roc,2020,2569,Manual,4846,Petrol,6.7,1.5,VW
2310,Fiesta,2018,1051,Manual,17016,Petrol,4.3,1,ford
8348,C Class,2016,2010,Semi-Auto,61960,Petrol,5.4,2,merc
1180,GLA Class,2017,2030,Semi-Auto,26295,Diesel,5.0,2.1,merc
389,E Class,2019,4162,Semi-Auto,2020,Diesel,5.7,2,merc
5788,Astra,2017,853,Manual,70811,Diesel,3.4,1.6,vauxhall
792,A Class,2019,2161,Semi-Auto,21502,Diesel,4.2,1.5,merc
2103,A5,2016,1700,Semi-Auto,67346,Petrol,6.4,1.8,Audi
6960,X2,2018,2436,Semi-Auto,34232,Diesel,4.8,2,BMW
3864,Astra,2017,1032,Manual,24550,Petrol,5.5,1.4,vauxhall
10399,1 Series,2015,883,Manual,99713,Diesel,4.1,2,BMW
9471,Mokka X,2018,1268,Manual,26493,Petrol,6.0,1.4,vauxhall
4804,I800,2019,2101,Manual,6524,Diesel,8.9,2.5,hyundi
11561,Fiesta,2017,944,Manual,22894,Petrol,4.3,1,ford
9824,A4,2015,1137,Automatic,138855,Diesel,5.0,2,Audi
1306,Ka+,2018,872,Manual,21435,Petrol,5.8,1.2,ford
607,1 Series,2017,2182,Semi-Auto,38140,Petrol,7.1,3,BMW
5411,Fiesta,2013,710,Semi-Auto,33796,Petrol,5.9,1.6,ford
7634,Fiesta,2016,811,Manual,56747,Petrol,4.3,1,ford
1238,A1,2014,842,Manual,82802,Petrol,5.4,1.4,Audi
907,I10,2020,1370,Manual,1122,Petrol,5.1,1.2,hyundi
9963,C Class,2017,1915,Automatic,24174,Diesel,4.4,2.1,merc
2866,Kona,2018,1421,Manual,16618,Petrol,5.4,1,hyundi
13004,Insignia,2016,1080,Automatic,47701,Diesel,4.9,1.6,vauxhall
6661,Z4,2016,1800,Semi-Auto,26974,Petrol,6.8,2,BMW
14785,Amarok,2019,3278,Automatic,8047,Diesel,8.4,3,VW
12509,Fiesta,2018,964,Manual,28461,Petrol,4.4,1.1,ford
3545,A6,2016,1685,Automatic,108130,Diesel,5.0,2,Audi
10630,Zafira,2017,1114,Manual,26718,Petrol,6.7,1.4,vauxhall
1236,1 Series,2017,1593,Manual,17648,Diesel,4.3,2,BMW
9510,Mokka X,2018,1147,Manual,54782,Petrol,7.2,1.4,vauxhall
3701,3 Series,2019,3348,Automatic,1609,Diesel,5.9,3,BMW
6666,Focus,2019,1557,Manual,9938,Petrol,4.7,1,ford
3977,Golf,2017,1315,Manual,40234,Petrol,5.2,1.4,VW
13118,Insignia,2017,1340,Manual,33629,Petrol,6.0,1.5,vauxhall
8595,Polo,2018,1365,Manual,18969,Diesel,5.1,1.6,VW
8762,X1,2016,1726,Manual,66590,Diesel,4.8,2,BMW
3331,Corsa,2017,853,Manual,30349,Petrol,5.1,1.4,vauxhall
8129,Mokka X,2017,1157,Semi-Auto,57936,Petrol,6.5,1.4,vauxhall
3983,Tucson,2019,1718,Manual,6907,Petrol,8.1,1.6,hyundi
2215,Golf,2018,1523,Semi-Auto,23109,Petrol,5.1,1.4,VW
120,3 Series,2018,1929,Automatic,33283,Diesel,4.4,2,BMW
9377,Mokka X,2018,1179,Manual,30528,Petrol,6.0,1.4,vauxhall
6415,Q3,2016,2127,Semi-Auto,45792,Diesel,5.5,2,Audi
2697,Kuga,2015,1472,Manual,60548,Diesel,5.2,2,ford
5273,Aygo,2017,639,Manual,34462,Petrol,4.1,1,toyota
6797,Fiesta,2018,1015,Manual,24003,Petrol,4.4,1.1,ford
5511,M2,2019,4770,Automatic,1608,Petrol,9.7,3,BMW
6858,GLA Class,2019,2345,Semi-Auto,22085,Diesel,4.2,2.1,merc
7423,Mokka,2015,750,Manual,99208,Petrol,6.5,1.6,vauxhall
6705,Mokka,2015,913,Manual,24626,Petrol,6.3,1.4,vauxhall
7052,Q3,2015,2106,Semi-Auto,48145,Petrol,7.0,2,Audi
14345,B-MAX,2017,984,Manual,14602,Petrol,5.1,1,ford
1440,Corsa,2017,761,Manual,37807,Petrol,5.1,1.4,vauxhall
2824,Corsa,2017,782,Manual,52559,Petrol,5.2,1.4,vauxhall
10085,Q5,2019,5877,Automatic,2020,Diesel,8.7,3,Audi
1707,A4,2017,1827,Manual,34081,Petrol,5.5,1.4,Audi
3412,Golf,2017,1264,Manual,39091,Diesel,4.2,2,VW
14664,Focus,2016,964,Manual,50387,Petrol,4.7,1,ford
15970,Fiesta,2014,741,Manual,93313,Petrol,4.3,1,ford
6441,C Class,2019,2837,Automatic,2411,Petrol,6.4,1.5,merc
8873,Polo,2016,1015,Manual,51171,Petrol,4.7,1,VW
3418,4 Series,2019,3095,Semi-Auto,8021,Diesel,5.7,3,BMW
3879,3 Series,2019,2887,Semi-Auto,3560,Diesel,5.8,2,BMW
2908,Corsa,2016,736,Manual,27359,Petrol,5.1,1.4,vauxhall
4543,Kuga,2018,1721,Manual,27402,Diesel,5.2,1.5,ford
10228,Tiguan,2019,2283,Manual,9191,Petrol,6.9,1.5,VW
8505,Polo,2015,882,Manual,35171,Petrol,4.7,1.2,VW
2256,Corsa,2017,685,Manual,70830,Petrol,5.1,1.4,vauxhall
7864,Focus,2013,579,Semi-Auto,98715,Petrol,6.4,1.6,ford
1666,Yaris,2013,578,Manual,48110,Petrol,4.8,1,toyota
1857,GL Class,2016,2953,Semi-Auto,103038,Diesel,7.8,3,merc
3328,Octavia,2020,2334,Semi-Auto,80,Petrol,6.3,1.5,skoda
4359,Fiesta,2017,935,Manual,29380,Petrol,4.3,1,ford
230,IX35,2015,800,Manual,96266,Diesel,5.2,1.7,hyundi
2268,Golf,2017,1342,Manual,43855,Diesel,3.9,1.6,VW
8697,A4,2017,1766,Manual,32187,Petrol,5.5,1.4,Audi
10314,Focus,2019,1567,Manual,17080,Petrol,4.7,1,ford
2981,Corsa,2017,888,Manual,18646,Petrol,5.9,1.4,vauxhall
8580,3 Series,2011,649,Automatic,127476,Diesel,5.3,2,BMW
1140,Tucson,2019,1573,Manual,22903,Petrol,8.1,1.6,hyundi
9248,1 Series,2006,304,Manual,141622,Petrol,7.5,1.6,BMW
1761,GLA Class,2017,1826,Manual,43975,Petrol,5.8,1.6,merc
1560,Q3,2018,2435,Semi-Auto,38302,Petrol,5.8,1.4,Audi
142,A1,2017,1137,Manual,56044,Petrol,4.2,1,Audi
16342,Focus,2008,203,Manual,162543,Petrol,6.7,1.6,ford
15753,Focus,2018,1318,Manual,15907,Petrol,4.7,1,ford
388,5 Series,2017,2334,Semi-Auto,53900,Diesel,4.7,2,BMW
878,Ka+,2017,792,Manual,5140,Petrol,4.9,1.2,ford
5196,Golf,2016,1370,Automatic,14579,Petrol,5.3,1.4,VW
12860,Insignia,2018,1243,Manual,54875,Petrol,6.0,1.5,vauxhall
1799,Corsa,2015,507,Manual,85295,Petrol,5.5,1.4,vauxhall
10125,Kuga,2017,1664,Manual,39846,Diesel,4.4,1.5,ford
10531,S-MAX,2017,1703,Semi-Auto,71493,Diesel,5.4,2,ford
1474,A Class,2016,1471,Semi-Auto,89751,Diesel,4.1,2.1,merc
909,CL Class,2017,1796,Manual,18462,Petrol,5.8,1.6,merc
6025,C-HR,2019,2435,Automatic,3405,Hybrid,3.8,1.8,toyota
10979,Fiesta,2017,1238,Semi-Auto,12604,Petrol,4.9,1,ford
6756,T-Cross,2019,2027,Automatic,3219,Petrol,6.2,1,VW
4014,Karoq,2019,2131,Automatic,8993,Petrol,6.8,1.5,skoda
11015,GL Class,2016,1857,Automatic,28822,Petrol,5.6,1.6,merc
2013,Focus,2014,609,Manual,99600,Petrol,4.7,1,ford
14669,Golf SV,2018,1827,Automatic,14999,Petrol,6.7,1.5,VW
7668,5 Series,2013,1116,Automatic,120700,Diesel,4.9,2,BMW
17451,Focus,2012,548,Manual,90123,Petrol,5.0,1,ford
3666,Fiesta,2017,912,Manual,39374,Petrol,4.3,1,ford
4903,Aygo,2018,1066,Semi-Auto,15916,Petrol,4.2,1,toyota
3948,Citigo,2017,964,Automatic,13216,Petrol,4.4,1,skoda
1617,Yaris,2014,913,Semi-Auto,36524,Petrol,5.1,1.3,toyota
9966,Fiesta,2019,1593,Manual,9500,Petrol,5.1,1,ford
2854,Octavia,2019,1623,Semi-Auto,22376,Petrol,5.2,1.5,skoda
1778,Focus,2018,1725,Manual,51378,Diesel,4.2,2,ford
9127,Focus,2013,608,Manual,83874,Petrol,5.0,1,ford
9361,Mokka X,2019,1594,Manual,7866,Petrol,7.2,1.4,vauxhall
1431,Yaris,2017,1166,Automatic,80034,Hybrid,3.6,1.5,toyota
4267,5 Series,2019,4486,Semi-Auto,9957,Petrol,7.5,3,BMW
1498,I10,2014,609,Manual,65420,Petrol,4.9,1.2,hyundi
8244,Mokka X,2018,1167,Manual,24493,Petrol,6.0,1.4,vauxhall
4522,Tucson,2016,1218,Manual,41843,Diesel,4.6,1.7,hyundi
14442,Fiesta,2016,704,Manual,121322,Diesel,3.6,1.5,ford
1112,Superb,2017,1573,Manual,36246,Diesel,4.1,2,skoda
8391,C Class,2017,2664,Automatic,36324,Diesel,5.2,2.1,merc
4633,Astra,2019,1116,Manual,27375,Petrol,5.8,1,vauxhall
11921,Grandland X,2018,1486,Manual,26026,Diesel,4.0,1.6,vauxhall
12518,CL Class,2015,2253,Automatic,65281,Petrol,7.1,2,merc
9531,5 Series,2017,1939,Automatic,60191,Diesel,4.1,2,BMW
4791,A Class,2019,2333,Automatic,22198,Diesel,4.2,1.5,merc
10726,Zafira,2016,1191,Automatic,35822,Petrol,6.9,1.4,vauxhall
7387,Grand C-MAX,2015,913,Manual,61248,Diesel,4.7,1.6,ford
9020,A1,2015,1198,Manual,22114,Petrol,5.0,1.4,Audi
14287,Touran,2019,2383,Manual,2414,Petrol,7.1,1.5,VW
396,RAV4,2017,1654,Manual,55736,Diesel,4.7,2,toyota
922,I10,2018,770,Manual,22207,Petrol,4.9,1.2,hyundi
2211,Golf,2019,2080,Semi-Auto,6405,Petrol,6.2,1.5,VW
104,T-Roc,2019,2279,Automatic,8047,Petrol,7.1,1.5,VW
12559,Fiesta,2019,1330,Manual,19101,Petrol,4.8,1,ford
11271,Tiguan,2019,2841,Semi-Auto,7199,Diesel,7.1,2,VW
2409,Corsa,2017,863,Manual,23799,Petrol,5.1,1.4,vauxhall
6091,Q3,2019,2993,Semi-Auto,17049,Petrol,8.9,2,Audi
169,Corsa,2020,1786,Manual,16,Petrol,5.4,1.2,vauxhall
3911,Aygo,2017,787,Manual,43097,Petrol,4.1,1,toyota
12493,EcoSport,2019,1492,Manual,2985,Petrol,5.3,1,ford
690,Citigo,2016,609,Manual,62090,Petrol,4.5,1,skoda
1045,Octavia,2016,812,Manual,132096,Diesel,3.8,1.6,skoda
